Id,DurableId,QualifiedApiName,EntityDefinitionId,NamespacePrefix,DeveloperName,MasterLabel,Label,DataType,IsCalculated,IsNillable,IsIndexed,IsApiFilterable,IsApiGroupable,IsApiSortable
000000000000000AAA,ContactPointAddressShare.AccessLevel,AccessLevel,ContactPointAddressShare,,AccessLevel,カスタムオブジェクトのアクセス権,カスタムオブジェクトのアクセス権,選択リスト,false,false,false,true,true,true
000000000000000AAA,ContactPointAddressShare.Id,Id,ContactPointAddressShare,,Id,カスタムオブジェクト共有 ID,カスタムオブジェクト共有 ID,参照関係(),false,false,true,true,true,true
000000000000000AAA,ContactPointAddressShare.IsDeleted,IsDeleted,ContactPointAddressShare,,IsDeleted,削除,削除,チェックボックス,false,false,true,true,true,true
000000000000000AAA,ContactPointAddressShare.LastModifiedBy,LastModifiedById,ContactPointAddressShare,,LastModifiedBy,最終更新者,最終更新者,参照関係(ユーザー),false,false,false,true,true,true
000000000000000AAA,ContactPointAddressShare.LastModifiedDate,LastModifiedDate,ContactPointAddressShare,,LastModifiedDate,最終更新日,最終更新日,日付/時間,false,false,false,true,false,true
000000000000000AAA,ContactPointAddressShare.Parent,ParentId,ContactPointAddressShare,,Parent,参照先,参照先,参照関係(連絡先住所),false,false,true,true,true,true
000000000000000AAA,ContactPointAddressShare.RowCause,RowCause,ContactPointAddressShare,,RowCause,テリトリー割り当て方法,テリトリー割り当て方法,選択リスト(Apex 共有の理由),false,true,false,true,true,true
000000000000000AAA,ContactPointAddressShare.UserOrGroup,UserOrGroupId,ContactPointAddressShare,,UserOrGroup,ユーザー/グループ,ユーザー/グループ,"参照関係(ユーザー,グループ)",false,false,true,true,true,true
